interaction_id,hotel_id,timestamp,channel,language,request_type,complexity,hotel_name,city,country,hotel_type,rooms,hotel_size_category,handled_by,response_time_s,response_speed,hour_of_day,day_of_week_number,day_of_week,month_number,month_name,quarter,time_period,resolved
INT2025_01_0139,hotel_05,27/01/2025 16:55,website_chat,NO,check_in,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,13,Fast,16,1,Monday,1,January,1,Afternoon,TRUE
INT2025_01_0145,hotel_11,04/01/2025 12:25,website_chat,EN,technical_issue,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,330,Slow,12,6,Saturday,1,January,1,Afternoon,TRUE
INT2025_01_0108,hotel_02,25/01/2025 15:40,instagram,NO,service_request,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,600,Slow,15,6,Saturday,1,January,1,Afternoon,FALSE
INT2025_01_0164,hotel_09,23/01/2025 11:20,facebook,EN,service_request,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,12,Fast,11,4,Thursday,1,January,1,Morning,TRUE
INT2025_01_0140,hotel_07,28/01/2025 17:30,facebook,EN,service_request,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,360,Slow,17,2,Tuesday,1,January,1,Afternoon,TRUE
INT2025_01_0124,hotel_unknown,12/01/2025 11:25,email,NO,service_request,medium,,,,,,,AI,14,Fast,11,0,Sunday,1,January,1,Morning,TRUE
INT2025_01_0091,hotel_06,08/01/2025 08:20,website_chat,NO,service_request,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,21,Fast,8,3,Wednesday,1,January,1,Morning,TRUE
INT2025_01_0116,hotel_03,04/01/2025 13:40,website_chat,EN,service_request,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,9,Fast,13,6,Saturday,1,January,1,Afternoon,TRUE
INT2025_01_0132,hotel_11,20/01/2025 09:30,website_chat,NO,service_request,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,35,Fast,9,1,Monday,1,January,1,Morning,TRUE
INT2025_01_0178,hotel_09,08/01/2025 15:30,facebook,EN,booking,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,510,Slow,15,3,Wednesday,1,January,1,Afternoon,FALSE
INT2025_01_0174,hotel_08,04/01/2025 11:50,website_chat,EN,complaint,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,15,Fast,11,6,Saturday,1,January,1,Morning,TRUE
INT2025_01_0176,hotel_04,06/01/2025 13:40,instagram,EN,spa_reservation,complex,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,10,Fast,13,1,Monday,1,January,1,Afternoon,TRUE
INT2025_01_0177,hotel_07,07/01/2025 14:55,email,NO,technical_issue,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,49,Fast,14,2,Tuesday,1,January,1,Afternoon,TRUE
INT2025_01_0172,hotel_09,31/01/2025 09:20,email,NO,service_request,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,36,Fast,9,5,Friday,1,January,1,Morning,TRUE
INT2025_01_0181,hotel_03,11/01/2025 08:20,instagram,EN,service_request,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,21,Fast,8,6,Saturday,1,January,1,Morning,TRUE
INT2025_01_0183,hotel_06,13/01/2025 10:50,facebook,EN,info,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,440,Slow,10,1,Monday,1,January,1,Morning,TRUE
INT2025_01_0184,hotel_11,14/01/2025 11:25,website_chat,NO,spa_reservation,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,14,Fast,11,2,Tuesday,1,January,1,Morning,TRUE
INT2025_01_0188,hotel_12,18/01/2025 15:45,facebook,EN,service_request,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,390,Slow,15,6,Saturday,1,January,1,Afternoon,TRUE
INT2025_01_0186,hotel_02,16/01/2025 13:55,email,EN,booking,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,9,Fast,13,4,Thursday,1,January,1,Afternoon,TRUE
INT2025_01_0189,hotel_04,19/01/2025 16:20,website_chat,NO,service_request,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,16,Fast,16,0,Sunday,1,January,1,Afternoon,TRUE
INT2025_01_0192,hotel_07,22/01/2025 09:30,facebook,NO,spa_reservation,simple,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,30,Fast,9,3,Wednesday,1,January,1,Morning,TRUE
INT2025_01_0194,hotel_10,24/01/2025 11:20,website_chat,NO,booking,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,13,Fast,11,5,Friday,1,January,1,Morning,TRUE
INT2025_01_0195,hotel_03,25/01/2025 12:35,instagram,EN,check_in,simple,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,300,Medium,12,6,Saturday,1,January,1,Afternoon,TRUE
INT2025_01_0218,hotel_09,19/01/2025 15:45,website_chat,NO,booking,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,18,Fast,15,0,Sunday,1,January,1,Afternoon,TRUE
INT2025_01_0198,hotel_11,28/01/2025 15:40,website_chat,EN,complaint,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,520,Slow,15,2,Tuesday,1,January,1,Afternoon,FALSE
INT2025_01_0200,hotel_02,30/01/2025 17:30,instagram,EN,spa_reservation,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,Human,360,Slow,17,4,Thursday,1,January,1,Afternoon,TRUE
INT2025_01_0201,hotel_08,31/01/2025 08:05,email,NO,technical_issue,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,25,Fast,8,5,Friday,1,January,1,Morning,TRUE
INT2025_01_0202,hotel_12,03/01/2025 09:20,facebook,EN,booking,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,38,Fast,9,5,Friday,1,January,1,Morning,TRUE
INT2025_01_0205,hotel_05,06/01/2025 12:25,instagram,EN,service_request,medium,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,290,Medium,12,1,Monday,1,January,1,Afternoon,TRUE
INT2025_01_0206,hotel_07,07/01/2025 13:40,email,NO,complaint,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,10,Fast,13,2,Tuesday,1,January,1,Afternoon,TRUE
INT2025_01_0207,hotel_10,08/01/2025 14:55,facebook,EN,info,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,56,Fast,14,3,Wednesday,1,January,1,Afternoon,TRUE
INT2025_01_0208,hotel_03,09/01/2025 15:30,website_chat,NO,spa_reservation,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,600,Slow,15,4,Thursday,1,January,1,Afternoon,FALSE
INT2025_03_0299,hotel_09,28/03/2025 15:28,website_chat,N/A,technical_issue,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,380,Slow,15,5,Friday,3,March,1,Afternoon,TRUE
INT2025_01_0210,hotel_06,11/01/2025 17:00,email,EN,booking,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,340,Slow,17,6,Saturday,1,January,1,Afternoon,TRUE
INT2025_01_0213,hotel_02,14/01/2025 10:50,website_chat,NO,service_request,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,15,Fast,10,2,Tuesday,1,January,1,Morning,TRUE
INT2025_01_0214,hotel_08,15/01/2025 11:25,instagram,EN,complaint,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,480,Slow,11,3,Wednesday,1,January,1,Morning,FALSE
INT2025_01_0216,hotel_04,17/01/2025 13:55,facebook,NO,spa_reservation,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,42,Fast,13,5,Friday,1,January,1,Afternoon,TRUE
INT2025_01_0219,hotel_05,20/01/2025 16:20,instagram,EN,check_in,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,Human,600,Slow,16,1,Monday,1,January,1,Afternoon,FALSE
INT2025_01_0224,hotel_11,25/01/2025 11:20,instagram,EN,spa_reservation,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,450,Slow,11,6,Saturday,1,January,1,Morning,FALSE
INT2025_01_0225,hotel_09,26/01/2025 12:35,email,NO,technical_issue,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,27,Fast,12,0,Sunday,1,January,1,Afternoon,TRUE
INT2025_04_0060,hotel_09,02/04/2025 16:20,instagram,N/A,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,19,Fast,16,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_04_0087,hotel_09,16/04/2025 14:15,email,N/A,spa_reservation,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,22,Fast,14,3,Wednesday,4,April,2,Afternoon,TRUE
INT2025_01_0191,hotel_05,21/01/2025 08:15,email,N/A,info,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,22,Fast,8,2,Tuesday,1,January,1,Morning,TRUE
INT2025_01_0182,hotel_unknown,12/01/2025 09:35,email,NO,complaint,complex,,,,,,,AI,32,Fast,9,0,Sunday,1,January,1,Morning,TRUE
INT2025_01_0190,hotel_unknown,20/01/2025 17:05,instagram,EN,complaint,medium,,,,,,,Human,480,Slow,17,1,Monday,1,January,1,Afternoon,TRUE
INT2025_01_0222,hotel_unknown,23/01/2025 09:30,website_chat,EN,complaint,simple,,,,,,,Human,390,Slow,9,4,Thursday,1,January,1,Morning,TRUE
INT2025_01_0175,hotel_12,05/01/2025 12:25,website_chat,NO,info,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,320,Slow,12,0,Sunday,1,January,1,Afternoon,TRUE
INT2025_01_0193,hotel_09,23/01/2025 10:45,website_chat,EN,technical_issue,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,420,Slow,10,4,Thursday,1,January,1,Morning,FALSE
INT2025_01_0187,hotel_08,17/01/2025 14:30,website_chat,NO,check_in,medium,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,47,Fast,14,5,Friday,1,January,1,Afternoon,TRUE
INT2025_01_0199,hotel_09,29/01/2025 16:55,website_chat,NO,info,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,19,Fast,16,3,Wednesday,1,January,1,Afternoon,TRUE
INT2025_01_0211,hotel_11,12/01/2025 08:20,website_chat,NO,check_in,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,20,Fast,8,0,Sunday,1,January,1,Morning,TRUE
INT2025_01_0212,hotel_09,13/01/2025 09:35,facebook,EN,service_request,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,360,Slow,9,1,Monday,1,January,1,Morning,TRUE
INT2025_01_0220,hotel_10,21/01/2025 17:05,email,NO,service_request,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,22,Fast,17,2,Tuesday,1,January,1,Afternoon,TRUE
INT2025_01_0196,hotel_unknown,26/01/2025 13:50,email,NO,service_request,medium,,,,,,,AI,8,Fast,13,0,Sunday,1,January,1,Afternoon,TRUE
INT2025_01_0180,hotel_10,10/01/2025 17:00,website_chat,NO,service_request,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,370,Slow,17,5,Friday,1,January,1,Afternoon,TRUE
INT2025_01_0204,hotel_09,05/01/2025 11:50,website_chat,NO,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,15,Fast,11,0,Sunday,1,January,1,Morning,TRUE
INT2025_02_0008,hotel_09,05/02/2025 14:55,website_chat,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,,,14,3,Wednesday,2,February,1,Afternoon,FALSE
INT2025_02_0031,hotel_09,18/02/2025 07:30,facebook,EN,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,21,Fast,7,2,Tuesday,2,February,1,Morning,TRUE
INT2025_02_0001,hotel_01,01/02/2025 07:45,email,NO,info,simple,The Well,Sandvika,Norway,spa,231,Large,AI,6.8,Fast,7,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0002,hotel_03,01/02/2025 08:10,website_chat,EN,booking,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,42.5,Fast,8,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0003,hotel_05,02/02/2025 09:22,website_chat,NO,service_request,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,8.9,Fast,9,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0004,hotel_07,02/02/2025 10:41,instagram,EN,complaint,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,385.2,Slow,10,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0005,hotel_02,03/02/2025 11:05,email,NO,check_out,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,7.3,Fast,11,1,Monday,2,February,1,Morning,TRUE
INT2025_02_0006,hotel_02,03/02/2025 11:06,email,NO,check_out,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,,,11,1,Monday,2,February,1,Morning,FALSE
INT2025_02_0007,hotel_10,04/02/2025 13:18,facebook,EN,spa_reservation,complex,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,210.4,Medium,13,2,Tuesday,2,February,1,Afternoon,TRUE
INT2025_04_0366,hotel_09,05/04/2025 13:15,facebook,N/A,check_in,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,450,Slow,13,6,Saturday,4,April,2,Afternoon,TRUE
INT2025_02_0011,hotel_08,08/02/2025 07:30,facebook,NO,info,simple,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,AI,16,Fast,7,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0012,hotel_12,08/02/2025 08:45,email,EN,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,24,Fast,8,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0013,hotel_03,09/02/2025 09:15,website_chat,NO,complaint,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,300,Medium,9,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0016,hotel_07,10/02/2025 12:40,email,EN,info,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,9,Fast,12,1,Monday,2,February,1,Afternoon,TRUE
INT2025_07_0031,hotel_09,18/07/2025 07:53,facebook,N/A,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,29,Fast,7,5,Friday,7,July,3,Morning,TRUE
INT2025_02_0019,hotel_06,12/02/2025 15:55,instagram,EN,booking,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,14,Fast,15,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_02_0022,hotel_09,13/02/2025 08:15,facebook,NO,info,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,31,Fast,8,4,Thursday,2,February,1,Morning,TRUE
INT2025_02_0023,hotel_03,14/02/2025 09:30,email,EN,check_out,medium,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,480,Slow,9,5,Friday,2,February,1,Morning,FALSE
INT2025_02_0025,hotel_07,15/02/2025 11:20,instagram,NO,service_request,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,280,Medium,11,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0027,hotel_12,16/02/2025 13:50,facebook,NO,technical_issue,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,50,Fast,13,0,Sunday,2,February,1,Afternoon,TRUE
INT2025_02_0028,hotel_08,16/02/2025 14:25,email,EN,info,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,350,Slow,14,0,Sunday,2,February,1,Afternoon,TRUE
INT2025_02_0029,hotel_02,17/02/2025 15:10,website_chat,NO,booking,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,17,Fast,15,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0035,hotel_07,20/02/2025 11:45,instagram,EN,spa_reservation,complex,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,300,Medium,11,4,Thursday,2,February,1,Morning,TRUE
INT2025_02_0037,hotel_11,21/02/2025 13:35,email,NO,booking,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,47,Fast,13,5,Friday,2,February,1,Afternoon,TRUE
INT2025_02_0038,hotel_03,21/02/2025 14:50,website_chat,EN,check_out,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,Human,500,Slow,14,5,Friday,2,February,1,Afternoon,FALSE
INT2025_02_0040,hotel_06,22/02/2025 16:20,instagram,EN,info,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,360,Slow,16,6,Saturday,2,February,1,Afternoon,TRUE
INT2025_02_0015,hotel_09,10/02/2025 11:20,website_chat,NO,check_in,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,420,Slow,11,1,Monday,2,February,1,Morning,FALSE
INT2025_02_0020,hotel_11,12/02/2025 16:30,email,NO,service_request,simple,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,390,Slow,16,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_02_0032,hotel_10,18/02/2025 08:45,email,NO,service_request,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,34,Fast,8,2,Tuesday,2,February,1,Morning,TRUE
INT2025_02_0041,hotel_02,23/02/2025 07:10,facebook,NO,service_request,complex,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,22,Fast,7,0,Sunday,2,February,1,Morning,TRUE
INT2025_04_0153,hotel_09,19/04/2025 10:10,website_chat,N/A,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,38,Fast,10,6,Saturday,4,April,2,Morning,TRUE
INT2025_02_0043,hotel_12,24/02/2025 09:40,website_chat,EN,service_request,medium,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,430,Slow,9,1,Monday,2,February,1,Morning,TRUE
INT2025_02_0046,hotel_07,25/02/2025 12:45,facebook,NO,check_in,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,AI,9,Fast,12,2,Tuesday,2,February,1,Afternoon,TRUE
INT2025_02_0047,hotel_05,26/02/2025 13:20,email,EN,info,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,52,Fast,13,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_02_0048,hotel_10,26/02/2025 14:35,website_chat,NO,complaint,simple,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,Human,380,Slow,14,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_02_0052,hotel_11,28/02/2025 08:20,email,EN,service_request,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,33,Fast,8,5,Friday,2,February,1,Morning,TRUE
INT2025_02_0053,hotel_09,01/02/2025 09:35,website_chat,NO,spa_reservation,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,460,Slow,9,6,Saturday,2,February,1,Morning,FALSE
INT2025_02_0045,hotel_09,25/02/2025 11:30,instagram,EN,technical_issue,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,600,Slow,11,2,Tuesday,2,February,1,Morning,FALSE
INT2025_02_0056,hotel_12,02/02/2025 12:40,facebook,NO,booking,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,8,Fast,12,0,Sunday,2,February,1,Afternoon,TRUE
INT2025_02_0057,hotel_04,03/02/2025 13:55,email,EN,check_in,simple,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,55,Fast,13,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0058,hotel_07,03/02/2025 14:30,website_chat,NO,complaint,medium,Trondheim Central Hotel,Trondheim,Norway,city,140,Large,Human,370,Slow,14,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0061,hotel_10,05/02/2025 07:20,facebook,EN,spa_reservation,medium,Kristiansand Beach Hotel,Kristiansand,Norway,resort,150,Large,AI,21,Fast,7,3,Wednesday,2,February,1,Morning,TRUE
INT2025_02_0060,hotel_09,04/02/2025 16:00,instagram,NO,service_request,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,480,Slow,16,2,Tuesday,2,February,1,Afternoon,FALSE
INT2025_02_0065,hotel_11,07/02/2025 11:40,instagram,NO,check_out,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,Human,320,Slow,11,5,Friday,2,February,1,Morning,TRUE
INT2025_02_0066,hotel_09,07/02/2025 12:55,facebook,EN,complaint,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,9,Fast,12,5,Friday,2,February,1,Afternoon,TRUE
INT2025_02_0068,hotel_08,08/02/2025 14:45,website_chat,EN,check_in,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,510,Slow,14,6,Saturday,2,February,1,Afternoon,FALSE
INT2025_02_0074,hotel_09,11/02/2025 10:20,website_chat,NO,complaint,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,15,Fast,10,2,Tuesday,2,February,1,Morning,TRUE
INT2025_02_0070,hotel_04,09/02/2025 16:35,instagram,NO,spa_reservation,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,Human,360,Slow,16,0,Sunday,2,February,1,Afternoon,TRUE
INT2025_02_0072,hotel_05,10/02/2025 08:30,email,NO,info,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,37,Fast,8,1,Monday,2,February,1,Morning,TRUE
INT2025_02_0087,hotel_09,18/02/2025 13:55,email,EN,spa_reservation,simple,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,51,Fast,13,2,Tuesday,2,February,1,Afternoon,TRUE
INT2025_02_0079,hotel_11,14/02/2025 15:55,website_chat,NO,technical_issue,medium,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,19,Fast,15,5,Friday,2,February,1,Afternoon,TRUE
INT2025_02_0080,hotel_09,14/02/2025 16:30,instagram,EN,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,Human,390,Slow,16,5,Friday,2,February,1,Afternoon,TRUE
INT2025_02_0081,hotel_02,15/02/2025 07:05,facebook,NO,info,simple,Oslo City Hotel,Oslo,Norway,city,180,Large,AI,22,Fast,7,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0101,hotel_09,25/02/2025 07:15,facebook,NO,check_in,complex,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,25,Fast,7,2,Tuesday,2,February,1,Morning,TRUE
INT2025_02_0083,hotel_12,16/02/2025 09:35,website_chat,EN,complaint,complex,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,Human,450,Slow,9,0,Sunday,2,February,1,Morning,TRUE
INT2025_02_0086,hotel_05,17/02/2025 12:40,facebook,NO,service_request,complex,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,9,Fast,12,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0051,hotel_06,28/02/2025 07:05,facebook,NO,service_request,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,20,Fast,7,5,Friday,2,February,1,Morning,TRUE
INT2025_02_0089,hotel_03,19/02/2025 15:15,website_chat,NO,info,complex,Fjord Spa Hotel,Flåm,Norway,spa,95,Small,AI,17,Fast,15,3,Wednesday,2,February,1,Afternoon,TRUE
INT2025_02_0091,hotel_06,20/02/2025 07:20,facebook,NO,booking,medium,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,AI,24,Fast,7,4,Thursday,2,February,1,Morning,TRUE
INT2025_02_0092,hotel_11,20/02/2025 08:35,email,EN,complaint,complex,Ålesun View Hotel,Ålesun,Norway,city,100,Large,AI,36,Fast,8,4,Thursday,2,February,1,Morning,TRUE
INT2025_02_0095,hotel_08,22/02/2025 11:40,instagram,EN,spa_reservation,complex,Stavanger Seaside Hotel,Stavanger,Norway,resort,130,Large,Human,300,Medium,11,6,Saturday,2,February,1,Morning,TRUE
INT2025_02_0096,hotel_12,22/02/2025 12:55,facebook,NO,technical_issue,simple,Geilo Alpine Resort,Geilo,Norway,resort,170,Large,AI,8,Fast,12,6,Saturday,2,February,1,Afternoon,TRUE
INT2025_02_0097,hotel_04,23/02/2025 13:30,email,EN,check_out,medium,Northern Lights Resort,Tromsø,Norway,resort,120,Large,AI,54,Fast,13,0,Sunday,2,February,1,Afternoon,TRUE
INT2025_02_0099,hotel_05,24/02/2025 15:20,website_chat,EN,booking,simple,Bergen Harbor Hotel,Bergen,Norway,city,160,Large,AI,18,Fast,15,1,Monday,2,February,1,Afternoon,TRUE
INT2025_02_0105,hotel_06,27/02/2025 11:35,instagram,NO,technical_issue,simple,Arctic Comfort Hotel,Bodø,Norway,city,110,Large,Human,290,Medium,11,4,Thursday,2,February,1,Morning,TRUE
INT2025_07_0340,hotel_09,17/07/2025 17:02,instagram,N/A,technical_issue,medium,Lillehammer Mountain Lodge,Lillehammer,Norway,resort,85,Small,AI,74,Medium,17,4,Thursday,7,July,3,Afternoon,TRUE
