"interaction_id","timestamp","hotel_id","channel","language","request_type","complexity","hotel_name","city","country","hotel_type","rooms","handled_by","response_time_s","resolved"
"INT2025_01_0210","2025-01-11 17:00:00","hotel_06","email","EN","booking","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",340,"TRUE"
"INT2025_01_0213","2025-01-14 10:50:00","hotel_02","website_chat","NO","service_request","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",15,"TRUE"
"INT2025_01_0214","2025-01-15 11:25:00","hotel_08","instagram","EN","complaint","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",480,"FALSE"
"INT2025_01_0216","2025-01-17 13:55:00","hotel_04","facebook","NO","spa_reservation","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",42,"TRUE"
"INT2025_01_0219","2025-01-20 16:20:00","hotel_05","instagram","EN","check_in","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"Human",600,"FALSE"
"INT2025_01_0224","2025-01-25 11:20:00","hotel_11","instagram","EN","spa_reservation","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",450,"FALSE"
"INT2025_01_0225","2025-01-26 12:35:00","hotel_09","email","NO","technical_issue","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",27,"TRUE"
"INT2025_04_0060","2025-04-02 16:20:00","hotel_09","instagram","N/A","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",19,"TRUE"
"INT2025_04_0087","2025-04-16 14:15:00","hotel_09","email","N/A","spa_reservation","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",22,"TRUE"
"INT2025_01_0191","2025-01-21 08:15:00","hotel_05","email","N/A","info","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",22,"TRUE"
"INT2025_01_0182","2025-01-12 09:35:00","hotel_unknown","email","NO","complaint","complex","","","","","","AI",32,"TRUE"
"INT2025_01_0190","2025-01-20 17:05:00","hotel_unknown","instagram","EN","complaint","medium","","","","","","Human",480,"TRUE"
"INT2025_01_0222","2025-01-23 09:30:00","hotel_unknown","website_chat","EN","complaint","simple","","","","","","Human",390,"TRUE"
"INT2025_01_0175","2025-01-05 12:25:00","hotel_12","website_chat","NO","info","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",320,"TRUE"
"INT2025_01_0193","2025-01-23 10:45:00","hotel_09","website_chat","EN","technical_issue","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",420,"FALSE"
"INT2025_01_0187","2025-01-17 14:30:00","hotel_08","website_chat","NO","check_in","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",47,"TRUE"
"INT2025_01_0199","2025-01-29 16:55:00","hotel_09","website_chat","NO","info","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",19,"TRUE"
"INT2025_01_0211","2025-01-12 08:20:00","hotel_11","website_chat","NO","check_in","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",20,"TRUE"
"INT2025_01_0212","2025-01-13 09:35:00","hotel_09","facebook","EN","service_request","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",360,"TRUE"
"INT2025_01_0220","2025-01-21 17:05:00","hotel_10","email","NO","service_request","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",22,"TRUE"
"INT2025_01_0196","2025-01-26 13:50:00","hotel_unknown","email","NO","service_request","medium","","","","","","AI",8,"TRUE"
"INT2025_01_0180","2025-01-10 17:00:00","hotel_10","website_chat","NO","service_request","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",370,"TRUE"
"INT2025_01_0204","2025-01-05 11:50:00","hotel_09","website_chat","NO","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",15,"TRUE"
"INT2025_02_0008","2025-02-05 14:55:00","hotel_09","website_chat","NO","info","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI","","FALSE"
"INT2025_02_0031","2025-02-18 07:30:00","hotel_09","facebook","EN","check_in","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",21,"TRUE"
"INT2025_02_0001","2025-02-01 07:45:00","hotel_01","email","NO","info","simple","The Well","Sandvika","Norway","spa",231,"AI",6.8,"TRUE"
"INT2025_02_0002","2025-02-01 08:10:00","hotel_03","website_chat","EN","booking","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",42.5,"TRUE"
"INT2025_02_0003","2025-02-02 09:22:00","hotel_05","website_chat","NO","service_request","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",8.9,"TRUE"
"INT2025_02_0004","2025-02-02 10:41:00","hotel_07","instagram","EN","complaint","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",385.2,"TRUE"
"INT2025_02_0005","2025-02-03 11:05:00","hotel_02","email","NO","check_out","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",7.3,"TRUE"
"INT2025_02_0006","2025-02-03 11:06:00","hotel_02","email","NO","check_out","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI","","FALSE"
"INT2025_02_0007","2025-02-04 13:18:00","hotel_10","facebook","EN","spa_reservation","complex","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",210.4,"TRUE"
"INT2025_04_0366","2025-04-05 13:15:00","hotel_09","facebook","N/A","check_in","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",450,"TRUE"
"INT2025_02_0011","2025-02-08 07:30:00","hotel_08","facebook","NO","info","simple","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",16,"TRUE"
"INT2025_02_0012","2025-02-08 08:45:00","hotel_12","email","EN","booking","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",24,"TRUE"
"INT2025_02_0013","2025-02-09 09:15:00","hotel_03","website_chat","NO","complaint","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",300,"TRUE"
"INT2025_02_0016","2025-02-10 12:40:00","hotel_07","email","EN","info","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",9,"TRUE"
"INT2025_07_0031","2025-07-18 07:53:00","hotel_09","facebook","N/A","check_in","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",29,"TRUE"
"INT2025_02_0019","2025-02-12 15:55:00","hotel_06","instagram","EN","booking","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",14,"TRUE"
"INT2025_02_0022","2025-02-13 08:15:00","hotel_09","facebook","NO","info","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",31,"TRUE"
"INT2025_02_0023","2025-02-14 09:30:00","hotel_03","email","EN","check_out","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",480,"FALSE"
"INT2025_02_0025","2025-02-15 11:20:00","hotel_07","instagram","NO","service_request","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",280,"TRUE"
"INT2025_02_0027","2025-02-16 13:50:00","hotel_12","facebook","NO","technical_issue","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",50,"TRUE"
"INT2025_02_0028","2025-02-16 14:25:00","hotel_08","email","EN","info","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",350,"TRUE"
"INT2025_02_0029","2025-02-17 15:10:00","hotel_02","website_chat","NO","booking","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",17,"TRUE"
"INT2025_02_0035","2025-02-20 11:45:00","hotel_07","instagram","EN","spa_reservation","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",300,"TRUE"
"INT2025_02_0037","2025-02-21 13:35:00","hotel_11","email","NO","booking","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",47,"TRUE"
"INT2025_02_0038","2025-02-21 14:50:00","hotel_03","website_chat","EN","check_out","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"Human",500,"FALSE"
"INT2025_02_0040","2025-02-22 16:20:00","hotel_06","instagram","EN","info","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",360,"TRUE"
"INT2025_02_0015","2025-02-10 11:20:00","hotel_09","website_chat","NO","check_in","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",420,"FALSE"
"INT2025_02_0020","2025-02-12 16:30:00","hotel_11","email","NO","service_request","simple","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",390,"TRUE"
"INT2025_02_0032","2025-02-18 08:45:00","hotel_10","email","NO","service_request","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",34,"TRUE"
"INT2025_02_0041","2025-02-23 07:10:00","hotel_02","facebook","NO","service_request","complex","Oslo City Hotel","Oslo","Norway","city",180,"AI",22,"TRUE"
"INT2025_04_0153","2025-04-19 10:10:00","hotel_09","website_chat","N/A","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",38,"TRUE"
"INT2025_02_0043","2025-02-24 09:40:00","hotel_12","website_chat","EN","service_request","medium","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",430,"TRUE"
"INT2025_02_0046","2025-02-25 12:45:00","hotel_07","facebook","NO","check_in","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"AI",9,"TRUE"
"INT2025_02_0047","2025-02-26 13:20:00","hotel_05","email","EN","info","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",52,"TRUE"
"INT2025_02_0048","2025-02-26 14:35:00","hotel_10","website_chat","NO","complaint","simple","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",380,"TRUE"
"INT2025_02_0052","2025-02-28 08:20:00","hotel_11","email","EN","service_request","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",33,"TRUE"
"INT2025_02_0053","2025-02-01 09:35:00","hotel_09","website_chat","NO","spa_reservation","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",460,"FALSE"
"INT2025_02_0045","2025-02-25 11:30:00","hotel_09","instagram","EN","technical_issue","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",600,"FALSE"
"INT2025_02_0056","2025-02-02 12:40:00","hotel_12","facebook","NO","booking","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",8,"TRUE"
"INT2025_02_0057","2025-02-03 13:55:00","hotel_04","email","EN","check_in","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",55,"TRUE"
"INT2025_02_0058","2025-02-03 14:30:00","hotel_07","website_chat","NO","complaint","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",370,"TRUE"
"INT2025_02_0061","2025-02-05 07:20:00","hotel_10","facebook","EN","spa_reservation","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"AI",21,"TRUE"
"INT2025_02_0060","2025-02-04 16:00:00","hotel_09","instagram","NO","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",480,"FALSE"
"INT2025_02_0065","2025-02-07 11:40:00","hotel_11","instagram","NO","check_out","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"Human",320,"TRUE"
"INT2025_02_0066","2025-02-07 12:55:00","hotel_09","facebook","EN","complaint","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",9,"TRUE"
"INT2025_02_0068","2025-02-08 14:45:00","hotel_08","website_chat","EN","check_in","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",510,"FALSE"
"INT2025_02_0074","2025-02-11 10:20:00","hotel_09","website_chat","NO","complaint","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",15,"TRUE"
"INT2025_02_0070","2025-02-09 16:35:00","hotel_04","instagram","NO","spa_reservation","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"Human",360,"TRUE"
"INT2025_02_0072","2025-02-10 08:30:00","hotel_05","email","NO","info","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",37,"TRUE"
"INT2025_02_0087","2025-02-18 13:55:00","hotel_09","email","EN","spa_reservation","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",51,"TRUE"
"INT2025_02_0079","2025-02-14 15:55:00","hotel_11","website_chat","NO","technical_issue","medium","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",19,"TRUE"
"INT2025_02_0080","2025-02-14 16:30:00","hotel_09","instagram","EN","check_in","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",390,"TRUE"
"INT2025_02_0081","2025-02-15 07:05:00","hotel_02","facebook","NO","info","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",22,"TRUE"
"INT2025_02_0101","2025-02-25 07:15:00","hotel_09","facebook","NO","check_in","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",25,"TRUE"
"INT2025_02_0083","2025-02-16 09:35:00","hotel_12","website_chat","EN","complaint","complex","Geilo Alpine Resort","Geilo","Norway","resort",170,"Human",450,"TRUE"
"INT2025_02_0086","2025-02-17 12:40:00","hotel_05","facebook","NO","service_request","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",9,"TRUE"
"INT2025_02_0051","2025-02-28 07:05:00","hotel_06","facebook","NO","service_request","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",20,"TRUE"
"INT2025_02_0089","2025-02-19 15:15:00","hotel_03","website_chat","NO","info","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",17,"TRUE"
"INT2025_02_0091","2025-02-20 07:20:00","hotel_06","facebook","NO","booking","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",24,"TRUE"
"INT2025_02_0092","2025-02-20 08:35:00","hotel_11","email","EN","complaint","complex","Ã…lesund View Hotel","Ã…lesund","Norway","city",100,"AI",36,"TRUE"
"INT2025_02_0095","2025-02-22 11:40:00","hotel_08","instagram","EN","spa_reservation","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"Human",300,"TRUE"
"INT2025_02_0096","2025-02-22 12:55:00","hotel_12","facebook","NO","technical_issue","simple","Geilo Alpine Resort","Geilo","Norway","resort",170,"AI",8,"TRUE"
"INT2025_02_0097","2025-02-23 13:30:00","hotel_04","email","EN","check_out","medium","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",54,"TRUE"
"INT2025_02_0099","2025-02-24 15:20:00","hotel_05","website_chat","EN","booking","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",18,"TRUE"
"INT2025_02_0105","2025-02-27 11:35:00","hotel_06","instagram","NO","technical_issue","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",290,"TRUE"
"INT2025_07_0340","2025-07-17 17:02:00","hotel_09","instagram","N/A","technical_issue","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",74,"TRUE"
"INT2025_02_0107","2025-02-28 13:25:00","hotel_09","email","EN","booking","complex","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"AI",56,"TRUE"
"INT2025_02_0109","2025-02-01 15:55:00","hotel_08","website_chat","EN","complaint","medium","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",19,"TRUE"
"INT2025_02_0111","2025-02-02 07:05:00","hotel_04","facebook","EN","service_request","simple","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",18,"TRUE"
"INT2025_07_0382","2025-07-07 08:47:00","hotel_09","email","N/A","technical_issue","medium","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",360,"TRUE"
"INT2025_02_0113","2025-02-03 09:35:00","hotel_05","website_chat","NO","technical_issue","complex","Bergen Harbor Hotel","Bergen","Norway","city",160,"Human",320,"TRUE"
"INT2025_02_0115","2025-02-04 11:25:00","hotel_10","instagram","NO","info","medium","Kristiansand Beach Hotel","Kristiansand","Norway","resort",150,"Human",450,"FALSE"
"INT2025_02_0116","2025-02-04 12:40:00","hotel_03","facebook","EN","booking","complex","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",9,"TRUE"
"INT2025_02_0120","2025-02-06 16:00:00","hotel_09","instagram","NO","service_request","simple","Lillehammer Mountain Lodge","Lillehammer","Norway","resort",85,"Human",410,"TRUE"
"INT2025_02_0121","2025-02-07 07:20:00","hotel_02","facebook","EN","spa_reservation","medium","Oslo City Hotel","Oslo","Norway","city",180,"AI",21,"TRUE"
"INT2025_02_0122","2025-02-07 08:35:00","hotel_08","email","NO","technical_issue","complex","Stavanger Seaside Hotel","Stavanger","Norway","resort",130,"AI",35,"TRUE"
"INT2025_02_0125","2025-02-09 11:40:00","hotel_07","instagram","NO","booking","complex","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",310,"TRUE"
"INT2025_02_0126","2025-02-09 12:55:00","hotel_05","facebook","EN","complaint","simple","Bergen Harbor Hotel","Bergen","Norway","city",160,"AI",10,"TRUE"
"INT2025_02_0050","2025-02-27 16:25:00","hotel_unknown","instagram","EN","check_out","complex","","","","","","Human",420,"TRUE"
"INT2025_02_0067","2025-02-08 13:30:00","hotel_02","email","NO","service_request","medium","Oslo City Hotel","Oslo","Norway","city",180,"AI",49,"TRUE"
"INT2025_02_0063","2025-02-06 09:50:00","hotel_unknown","website_chat","NO","info","simple","","","","","","Human",440,"TRUE"
"INT2025_02_0071","2025-02-10 07:15:00","hotel_unknown","facebook","EN","technical_issue","complex","","","","","","AI",23,"TRUE"
"INT2025_02_0077","2025-02-13 13:25:00","hotel_unknown","email","NO","service_request","complex","","","","","","AI",53,"TRUE"
"INT2025_02_0090","2025-02-19 16:00:00","hotel_unknown","instagram","EN","check_in","simple","","","","","","Human",420,"TRUE"
"INT2025_02_0076","2025-02-12 12:50:00","hotel_03","facebook","EN","service_request","medium","Fjord Spa Hotel","FlÃ¥m","Norway","spa",95,"AI",10,"TRUE"
"INT2025_02_0044","2025-02-24 10:55:00","hotel_04","website_chat","NO","spa_reservation","complex","Northern Lights Resort","TromsÃ¸","Norway","resort",120,"AI",14,"TRUE"
"INT2025_02_0054","2025-02-01 10:50:00","hotel_02","website_chat","EN","technical_issue","simple","Oslo City Hotel","Oslo","Norway","city",180,"AI",12,"TRUE"
"INT2025_02_0064","2025-02-06 10:25:00","hotel_06","website_chat","EN","booking","medium","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"AI",13,"TRUE"
"INT2025_02_0073","2025-02-11 09:45:00","hotel_07","website_chat","EN","booking","medium","Trondheim Central Hotel","Trondheim","Norway","city",140,"Human",420,"TRUE"
"INT2025_02_0078","2025-02-13 14:40:00","hotel_06","website_chat","EN","spa_reservation","simple","Arctic Comfort Hotel","BodÃ¸","Norway","city",110,"Human",480,"FALSE"
